project,HASH,DATE,Cyclomatic,PreDays,LA,LD,SIZE,SAME,CUR_file,PREV_file,Top_NS,Bottom_NS,NF,File_entropy,Churn_entropy,NC,NFC,Fuzzy_score,NB_score,NBM_score,DMN_score,COMP_score,crash_label
bpellin_keepassdroid,b06ec0f5cf4fbf2b4a9f3af6189f16998ce43086,2012-09-13,4362,1.0,1,7,25966,1,1,9,1,1,1,0.0,0.0,1,0,0.4999998331634845,7.880583879314832e-06,7.880583879314832e-06,7.880583879314832e-06,4.64197753504291e-05,NON_CRASH
bpellin_keepassdroid,4f0a26299cce9ef715a7a220dc1b33f4a5f3ae07,2012-09-15,4362,2.0,1,1,25966,1,1,1,1,1,1,0.0,0.0,1,0,0.499999959257718,0.9992123769587624,0.9992123769587624,0.9992123769587624,0.9998663227968692,NON_CRASH
bpellin_keepassdroid,8944b6557fa67a0161ebd5f8962d1e9c3ca92245,2012-09-23,4382,8.0,70,5,26109,4,12,4,1,3,3,1.58496250072116,0.747226484112364,3,0,0.4968111337191641,0.3183413590504504,0.3183413590504504,0.3183413590504504,0.733403033217523,CRASH
bpellin_keepassdroid,84d740c9789a55c61815d9bde6e96fd8c7e29a3b,2012-09-23,4377,0.0,64,0,26079,1,4,1,1,1,1,0.0,0.0,1,0,0.4729303791106072,0.0165748500522147,0.0165748500522147,0.0165748500522147,0.0903151553215051,NON_CRASH
bpellin_keepassdroid,d915697bf9bbb05e3d07b1a36f5c4b557d1c6f13,2013-01-27,4604,126.0,0,0,27376,0,0,13,0,0,0,0.0,0.0,0,0,0.499999999975,0.9999999655142352,0.9999999655142352,0.9999999655142352,0.9999999941508122,NON_CRASH
bpellin_keepassdroid,80fd868cf60bcf1295f7d61697ea8664f5c09c52,2013-01-27,4604,0.0,538,40,27373,12,36,12,2,12,18,4.02313695586889,3.37226934967259,23,0,0.4999999243806828,0.9803398708664958,0.9803398708664958,0.9803398708664958,0.9966100774471184,CRASH
bpellin_keepassdroid,7aa953586bae4b84c2667d0276fd486fc26eecfd,2013-01-27,4604,0.0,12,3,27376,13,13,36,1,3,5,2.32192809488736,2.07290559532006,5,0,0.496113211301064,0.0942011415340303,0.0942011415340303,0.0942011415340303,0.3798881807722867,NON_CRASH
bpellin_keepassdroid,d1112c650a0df57dc481d249ff33d9d32f7b7d07,2013-01-28,4612,1.0,72,4,27435,0,7,0,1,2,3,1.58496250072116,0.642169405086907,3,0,0.4989626159100758,0.0076414696139824,0.0076414696139824,0.0076414696139824,0.0433914265431818,NON_CRASH
bpellin_keepassdroid,6413e71b4ec4913eea7874d5927870f79c46e067,2013-01-28,4610,0.0,4,16,27420,7,10,7,1,2,3,1.58496250072116,1.43875868091501,3,0,0.4996698825729941,0.0050693942670739,0.0050693942670739,0.0050693942670739,0.0291394603491078,NON_CRASH
bpellin_keepassdroid,9ba63aeb1962ce3723dd16203d5cc982cebd962c,2013-02-01,4642,4.0,48,0,27597,7,7,10,1,1,1,0.0,0.0,1,0,0.4927712734297326,0.0075053890800851,0.0075053890800851,0.0075053890800851,0.0426821613771698,NON_CRASH
bpellin_keepassdroid,8157d5ef3470e845540c861e68fc90a62411e991,2013-02-12,4667,11.0,13,9,27742,7,8,7,1,1,1,0.0,0.0,1,0,0.4596966614108572,0.0275855968339178,0.0275855968339178,0.0275855968339178,0.1432883474356198,NON_CRASH
bpellin_keepassdroid,2230f9f0e15bd2d89458a93bd0d7cbf3d4358abd,2013-02-12,4667,0.0,1,1,27742,1,1,8,1,1,1,0.0,0.0,1,0,0.4999685470138324,0.9929098181971594,0.9929098181971594,0.9929098181971594,0.9987892344859876,CRASH
bpellin_keepassdroid,cc7fcc988e6ad851ba1aff05b05b075f10c7be56,2013-02-13,4676,1.0,12,3,27798,1,7,1,1,3,3,1.58496250072116,1.10330740860783,3,0,0.4999998777628641,0.4432697562674856,0.4432697562674856,0.4432697562674856,0.8243850038698175,NON_CRASH
bpellin_keepassdroid,8aa1aab83466ac04539828cadff0823a50c1b963,2013-02-23,4679,10.0,21,2,27811,4,4,7,1,3,3,1.5,0.966451628747226,4,0,0.497916877003457,0.0580692327404105,0.0580692327404105,0.0580692327404105,0.2664061124624283,NON_CRASH
bpellin_keepassdroid,6a8209fef5f6c25aafa7cb328357932454529345,2013-02-27,4684,4.0,15,3,27833,4,28,4,2,2,3,1.58496250072116,1.35164411515339,3,0,0.5000000002031478,0.999999999994202,0.999999999994202,0.999999999994202,0.9999999999990336,CRASH
bpellin_keepassdroid,caa470b8d181c0c291b9b86e52f433aa0d8906ed,2013-03-27,4753,28.0,68,25,28097,28,31,28,1,4,7,2.64160416786859,2.3083516270792,9,0,0.4999999667003652,0.9239429041269134,0.9239429041269134,0.9239429041269134,0.9862301977874072,NON_CRASH
bpellin_keepassdroid,12bc6cd7ddf38e669eaaa0e8b76af4c78ae215aa,2013-04-16,4805,20.0,121,68,28314,13,13,31,2,5,9,3.16992500144231,2.42689691062847,9,0,0.4987063615943885,0.0122811615426708,0.0122811615426708,0.0122811615426708,0.0682447623731001,NON_CRASH
bpellin_keepassdroid,71481f1cccbc641dc190710cc662462346499cf5,2013-05-04,4805,18.0,15,12,28311,3,3,13,1,2,2,1.0,0.975119064940866,2,0,0.4883830874947362,0.1624358600846653,0.1624358600846653,0.1624358600846653,0.5332377792879459,NON_CRASH
bpellin_keepassdroid,e4a42368ef947f3d176f1eeba126d3c1ac675ee2,2013-05-05,4806,1.0,4,0,28313,1,1,3,1,1,1,0.0,0.0,1,0,0.4711925252631062,0.0903584865165458,0.0903584865165458,0.0903584865165458,0.3693468735180414,NON_CRASH
bpellin_keepassdroid,fbdaeefcb27b6efa651e72b64993a9e8005a6855,2013-05-05,4803,0.0,6,12,28308,1,1,1,1,1,1,0.0,0.0,1,0,0.4996764278743338,0.9174739063839416,0.9174739063839416,0.9174739063839416,0.984959762998538,CRASH
bpellin_keepassdroid,17c4cba48af98101da43f05c27b1779c016f5d8f,2013-08-18,4844,105.0,369,4,28543,1,4,1,1,2,2,1.0,0.243274696408772,2,0,0.4999986322240335,0.9888615032053044,0.9888615032053044,0.9888615032053044,0.9980931479843224,CRASH
bpellin_keepassdroid,670a9a4be675d0f2f2adf904f1d8deab0ac6ca79,2013-08-29,4846,11.0,16,1,28552,1,1,4,1,1,1,0.0,0.0,1,0,0.4932043424296192,0.0774619298350446,0.0774619298350446,0.0774619298350446,0.3311261251195085,NON_CRASH
bpellin_keepassdroid,e4d814766a4b6d29f829360ce435212b1b3b6db9,2013-09-15,4851,17.0,40,7,28578,1,2,1,1,2,2,1.0,0.704576712872594,2,0,0.499999999975,7.221124917664209e-05,7.221124917664209e-05,7.221124917664209e-05,0.000425219220052,CRASH
freezy_android-xbmcremote,a9699d1e827a5cffb7fab153234bf16ab414178b,2009-08-06,1,0.0,13,0,9,0,1,0,1,1,1,0.0,0.0,1,0,0.4999946241133022,0.0001227305516572,0.0001227305516572,0.0001227305516572,0.0007225259747374,NON_CRASH
freezy_android-xbmcremote,560c529f7a13cea56eb4c3cd3429a1945b8e33c0,2009-08-06,203,0.0,40,0,1097,1,33,1,1,2,2,1.0,0.909736122531166,2,0,0.4978870116250701,6.810292382738444e-08,6.810292382738444e-08,6.810292382738444e-08,4.011686520550479e-07,NON_CRASH
freezy_android-xbmcremote,a274e7c98808cf99f7fde26b8e0962d16da7337d,2009-08-11,211,5.0,41,5,1137,33,34,33,1,2,3,1.58496250072116,1.28475061926263,3,0,0.4999944047291382,9.63093079988102e-68,9.63093079988102e-68,9.63093079988102e-68,5.6782362840964996e-67,NON_CRASH
freezy_android-xbmcremote,0b527e81eb6629cbcf21d60844a17333f2861e5d,2009-08-27,226,16.0,76,150,1196,12,12,34,1,1,5,2.12808527889139,1.3346299298041,7,0,0.4999918107919318,1.069486509372598e-11,1.069486509372598e-11,1.069486509372598e-11,6.299943968941683e-11,NON_CRASH
freezy_android-xbmcremote,4401bf6d6a7fdd825e1d116068effc868e03aa0d,2009-09-01,531,5.0,196,66,2906,12,33,12,1,4,7,2.8073549220576,2.17940652747196,7,0,0.4984967027017719,2.5701731440675585e-19,2.5701731440675585e-19,2.5701731440675585e-19,1.515331249523203e-18,NON_CRASH
freezy_android-xbmcremote,f1d53af86212161f4b1b87b27610fd4fffeb4930,2009-09-02,547,1.0,46,6,3006,2,2,3,1,2,2,1.0,0.866725613094959,2,0,0.4999999353504832,3.684495109324021e-06,3.684495109324021e-06,3.684495109324021e-06,2.170358791590515e-05,NON_CRASH
freezy_android-xbmcremote,0a6fb0a1e264a85372cc856cf0736c37b4481d6b,2009-09-02,545,0.0,168,0,2975,15,15,33,1,2,2,1.0,0.99498482818597,2,0,0.4986762719826764,7.059765542946263e-18,7.059765542946263e-18,7.059765542946263e-18,4.1623201013620543e-17,NON_CRASH
freezy_android-xbmcremote,b5d29d87aed53bf665e9f15c935ce620bbbe95da,2009-09-02,546,0.0,92,0,2983,3,3,15,1,2,2,1.0,0.641541058582717,2,0,0.499999999975,1.131921204515034e-60,1.131921204515034e-60,1.131921204515034e-60,6.667723345343695e-60,NON_CRASH
freezy_android-xbmcremote,e301f36293bb13b7da1d7f002757878f3495d040,2009-09-05,567,3.0,1265,341,3465,2,55,2,1,6,12,3.05934075828692,2.96211442411818,40,1,0.5000000000371724,8.334419633723299e-49,8.334419633723299e-49,8.334419633723299e-49,4.9094940654881576e-48,NON_CRASH
freezy_android-xbmcremote,cabbf7b49571522c2d35b62843ef30fb63aa5988,2009-10-01,839,26.0,908,347,4791,34,34,55,1,3,10,2.78770406978268,2.47448615023476,31,1,0.499999999975,4.774477039283232e-08,4.774477039283232e-08,4.774477039283232e-08,2.812464724236813e-07,NON_CRASH
freezy_android-xbmcremote,f5b2d38aecab965fdddd74c0c05327f46d395a25,2009-10-01,1036,0.0,222,6,5966,30,30,34,1,3,4,1.92192809488736,1.3733500004286,5,0,0.4999045984731371,4.092160264080159e-18,4.092160264080159e-18,4.092160264080159e-18,2.4126694890305856e-17,NON_CRASH
freezy_android-xbmcremote,19d44c6fad774e2425f3271f708f82f501cae26a,2009-10-01,1040,0.0,115,4,5930,6,6,30,1,2,2,1.0,0.355488677888937,2,0,0.5711721218593495,5.0700374343975865e-51,5.0700374343975865e-51,5.0700374343975865e-51,2.989209570696901e-50,NON_CRASH
freezy_android-xbmcremote,424fd5532791944ed4fd7fb325108a1c04225fce,2009-10-03,1048,2.0,80,8,5988,6,11,6,1,4,5,2.32192809488736,1.5457470486327,5,0,0.4999999999749998,6.0735808641142e-08,6.0735808641142e-08,6.0735808641142e-08,3.577717665055458e-07,NON_CRASH
freezy_android-xbmcremote,b7694525671b704eda2974bfddf53ff9507b741a,2009-10-09,1427,6.0,46,41,8045,11,36,11,1,3,3,1.58496250072116,0.821523708180258,3,0,0.4999999999749625,1.9303947039431535e-98,1.9303947039431535e-98,1.9303947039431535e-98,1.1381285441998141e-97,NON_CRASH
freezy_android-xbmcremote,18a577f5309e126d818b66bd17d6e502770bd464,2009-10-11,1437,2.0,68,40,8106,36,36,36,1,4,6,2.5,1.60713403441589,8,0,0.4396098345395823,1.2427582621561906e-07,1.2427582621561906e-07,1.2427582621561906e-07,7.320618438640279e-07,NON_CRASH
freezy_android-xbmcremote,6533c8c619239f122518950d2c53d0eebccd843d,2009-10-12,1491,1.0,38,18,8340,26,26,36,1,4,5,2.25162916738782,1.86573035810918,6,0,0.4999999999750003,1.379841014415626e-117,1.379841014415626e-117,1.379841014415626e-117,8.135312647490253e-117,CRASH
freezy_android-xbmcremote,0f03f276ecb13ff303807138c35fb64c300faacc,2009-10-12,1497,0.0,122,143,8388,26,26,26,1,6,7,2.45082579451809,1.30421725156426,12,0,0.4999992884328924,0.0044847582541746,0.0044847582541746,0.0044847582541746,0.025851031417504,NON_CRASH
freezy_android-xbmcremote,9d20ae0720317dd67975e29a1479121f403b1f8e,2009-10-12,1497,0.0,29,7,8388,2,2,26,1,1,1,0.0,0.0,1,0,0.499999999975,6.5571514630585364e-105,6.5571514630585364e-105,6.5571514630585364e-105,3.865987216760704e-104,NON_CRASH
freezy_android-xbmcremote,be72b51f377ed5e43a1a1f0c0cddeaf76788c8a1,2009-10-14,1559,2.0,332,256,8614,2,21,2,1,5,7,2.64643934467102,1.97164368831343,10,0,0.4999960199575702,0.0008198304059305,0.0008198304059305,0.0008198304059305,0.004810027760021,NON_CRASH
freezy_android-xbmcremote,1e54f219efce09f487f50e343014e585dd72387b,2009-10-15,1568,1.0,0,0,8669,0,0,10,0,0,0,0.0,0.0,0,0,0.4999999999732385,1.4715898487094763e-78,1.4715898487094763e-78,1.4715898487094763e-78,8.676248483015273e-78,NON_CRASH
freezy_android-xbmcremote,0b02cbbfec4afb2d18805951e4185d1ca351bda2,2009-10-15,1568,0.0,298,157,8669,10,10,21,1,3,5,2.15563906222957,1.30606763693234,8,0,0.4999993268738818,9.423775758236438e-05,9.423775758236438e-05,9.423775758236438e-05,0.0005548635643883,NON_CRASH
freezy_android-xbmcremote,aabd34dc3f5f70d99a16f32de06cd2e6df0981d7,2009-10-16,1583,1.0,0,10,8720,0,3,0,1,1,1,0.0,0.0,1,0,0.4999784702095435,3.510499618104746e-18,3.510499618104746e-18,3.510499618104746e-18,2.0697320665074656e-17,NON_CRASH
freezy_android-xbmcremote,e878cf4a07b1867cdc9f8516af4224054c062bcd,2009-10-20,1586,4.0,6,15,8732,3,7,3,1,2,2,1.0,0.998363672593813,2,0,0.4999998271621963,0.0005973177313204,0.0005973177313204,0.0005973177313204,0.0035083260389551,NON_CRASH
freezy_android-xbmcremote,2a68dd1d9a54374c73827a4b108685b18ee7f411,2009-10-21,1588,1.0,8,7,8717,7,12,7,1,2,2,1.0,0.836640741941167,2,0,0.4997678729016048,0.0038550529782393,0.0038550529782393,0.0038550529782393,0.022288453452227,NON_CRASH
freezy_android-xbmcremote,5652d49f95598cbd2bc120f291cd31c9047e44b1,2009-10-21,1597,0.0,10,2,8761,10,10,12,1,1,1,0.0,0.0,2,0,0.4999999400356823,0.0798048375764304,0.0798048375764304,0.0798048375764304,0.3381298147978123,NON_CRASH
freezy_android-xbmcremote,5fe20e2311ce78d22bac1e60a0c28f524908bd2e,2009-10-21,1608,0.0,59,15,8827,10,11,10,1,2,2,1.0,0.494182934849789,2,0,0.4999999974822862,0.0069004904907825,0.0069004904907825,0.0069004904907825,0.0393212012492788,NON_CRASH
freezy_android-xbmcremote,1235bc318ec84f9e9a03bff3aacd95fa1eeeb806,2009-10-21,1608,0.0,51,17,8810,11,14,11,1,2,2,1.0,0.191433254814193,2,0,0.499960140255563,1.567080655893008e-19,1.567080655893008e-19,1.567080655893008e-19,9.23924636703583e-19,NON_CRASH
freezy_android-xbmcremote,1a047955c7e305c15bc7c0ff8ac251d15f671555,2009-10-22,1623,1.0,30,8,8892,5,5,6,1,2,2,1.0,0.561752607831328,2,0,0.4999999999672438,8.369071409794143e-06,8.369071409794143e-06,8.369071409794143e-06,4.929704354582327e-05,NON_CRASH
freezy_android-xbmcremote,d1c84c63da2c03920ae08d3bf27012f158420209,2009-10-22,1633,0.0,15,3,8925,5,6,5,1,2,2,1.0,0.852405178649479,2,0,0.4999054326365686,2.334329688047528e-19,2.334329688047528e-19,2.334329688047528e-19,1.3762818785779389e-18,NON_CRASH
freezy_android-xbmcremote,2eebc611d684feeac7849c980dde781c847a8dd7,2009-10-22,1610,0.0,6,4,8818,10,10,14,1,2,2,1.0,0.721928094887362,2,0,0.498460368201829,6.334826706630601e-19,6.334826706630601e-19,6.334826706630601e-19,3.73490824578428e-18,NON_CRASH
freezy_android-xbmcremote,94958fa91e8b51840ceb10e0ec7388a2c1d226ca,2009-10-22,1623,0.0,32,9,8889,6,6,10,1,2,2,1.0,0.712064054890548,2,0,0.4999987691614829,0.0001135878007924,0.0001135878007924,0.0001135878007924,0.0006687316483552,NON_CRASH
freezy_android-xbmcremote,e49d5a11aff7b6ee98818fe68ec9c6469bdb7841,2009-10-23,1633,1.0,2,2,8923,2,2,6,1,1,1,0.0,0.0,1,0,0.4999999935653688,2.3080834772648797e-85,2.3080834772648797e-85,2.3080834772648797e-85,1.360807550137414e-84,NON_CRASH
freezy_android-xbmcremote,0fd8d6b162cfcc521b7be3b0290bdb5d334ef2f7,2009-11-02,1719,10.0,602,512,9321,2,28,2,1,5,6,2.32192809488736,1.62916972942159,10,0,0.4999999999749995,3.556071525787524e-39,3.556071525787524e-39,3.556071525787524e-39,2.096600503745554e-38,CRASH
freezy_android-xbmcremote,dd761ba4f3da4047687b97008575dc30bcc4a8b6,2009-11-02,1764,0.0,275,31,9543,17,17,28,1,4,5,2.32192809488736,1.42664550876778,5,0,0.5000000003177679,0.0005321076995152,0.0005321076995152,0.0005321076995152,0.0031263111952262,CRASH
freezy_android-xbmcremote,53366eaf5416f706ade38c623bb93b5dbb3d9ac6,2009-11-02,1764,0.0,145,2,9540,14,14,17,1,2,2,1.0,0.180205670283237,2,0,0.5007096394747405,1.1420114785583722e-27,1.1420114785583722e-27,1.1420114785583722e-27,6.73310934233333e-27,NON_CRASH
freezy_android-xbmcremote,31309c4f59d66915b102dee33fc53c776b8e49cf,2009-11-03,1775,1.0,15,5,9619,8,8,14,1,1,2,1.0,0.721928094887362,2,1,0.5000041670068501,4.068354682327392e-17,4.068354682327392e-17,4.068354682327392e-17,2.3986341147887137e-16,NON_CRASH
freezy_android-xbmcremote,27ccb7a4720f6ceb60dbc02a7c5ac3035a33ce6b,2009-11-04,1775,1.0,86,38,9705,1,4,1,1,1,2,1.0,0.999812336420498,2,0,0.4999999495645383,0.0059915269381923,0.0059915269381923,0.0059915269381923,0.0342890888112173,NON_CRASH
freezy_android-xbmcremote,4fd34a561dffd6c4affab0371f7de7eb971e1775,2009-11-04,1768,0.0,61,0,9681,1,1,5,1,1,1,0.0,0.0,1,0,0.4999997027235379,4.889300559896137e-05,4.889300559896137e-05,4.889300559896137e-05,0.000287941509294,NON_CRASH
freezy_android-xbmcremote,9ee26ed98379bbf48fea17a9cb5fecbfdaae0a62,2009-11-04,1776,0.0,34,42,9711,4,5,4,1,2,2,1.0,0.660107098755047,2,0,0.4999996632770123,0.0005241987367711,0.0005241987367711,0.0005241987367711,0.0030799622095773,NON_CRASH
freezy_android-xbmcremote,1838022b95e00f731acbbe76c1054a8a40581e79,2009-11-04,1764,0.0,35,5,9657,4,7,4,1,2,2,1.0,0.909736122531166,2,0,0.4993979274321002,3.1321571644825755e-05,3.1321571644825755e-05,3.1321571644825755e-05,0.0001844753746521,NON_CRASH
freezy_android-xbmcremote,897ee09cd307f24c367d58c62247c0ca1c3cd0c5,2009-11-04,1778,0.0,37,14,9641,4,4,8,1,2,2,0.91829583405449,0.986367607290709,3,0,0.4999999292591159,0.0081383714446972,0.0081383714446972,0.0081383714446972,0.046105034486925,NON_CRASH
freezy_android-xbmcremote,8ae0caefc10eebbc251ebe5171d21046af0166da,2009-11-04,1764,0.0,27,0,9657,5,5,7,1,1,1,0.0,0.0,1,0,0.4999999757237524,9.229159863327292e-05,9.229159863327292e-05,9.229159863327292e-05,0.0005434099227403,NON_CRASH
freezy_android-xbmcremote,6c49bbc41aa680fa503f250cb3542298096dd8be,2009-11-05,1784,1.0,1,1,9765,7,7,7,1,1,1,0.0,0.0,1,0,0.4999753335658853,2.829090581933218e-20,2.829090581933218e-20,2.829090581933218e-20,1.6679846555980264e-19,NON_CRASH
freezy_android-xbmcremote,2b2cc80521b9f336bac0350a09cca063d21a549a,2009-11-05,1784,0.0,1,1,9765,7,7,7,1,1,1,0.0,0.0,1,0,0.4999984577833336,8.281000899944206e-24,8.281000899944206e-24,8.281000899944206e-24,4.8823401139254233e-23,CRASH
freezy_android-xbmcremote,7f5acf6321218fd7a9c11b19285b7988ed5b3287,2009-11-05,1792,0.0,84,5,9819,4,4,7,1,2,2,1.0,0.436094664296121,2,0,0.4999999980751482,0.0602077082183587,0.0602077082183587,0.0602077082183587,0.2739851834906811,NON_CRASH
freezy_android-xbmcremote,c0fadb4d2dacb6927a9fa7cc2534b4c12ec3a681,2009-11-05,1791,0.0,18,49,9839,4,13,4,1,2,2,1.0,0.52764232609436,2,0,0.4999999951009174,0.0033371828358476,0.0033371828358476,0.0033371828358476,0.0193424069629298,NON_CRASH
freezy_android-xbmcremote,1824c36b0be75412ae8d4b96d882d978138b4cf5,2009-11-05,1795,0.0,33,45,9857,11,11,13,1,2,2,1.0,0.800959107736905,2,0,0.4999999939850413,2.77205278728259e-54,2.77205278728259e-54,2.77205278728259e-54,1.6343561225023932e-53,NON_CRASH
freezy_android-xbmcremote,06225c8764a700e9e3f8736f8833ff4631f03954,2009-11-05,1792,0.0,256,32,9800,5,7,5,1,3,4,1.92192809488736,0.88554393458822,5,0,0.4990169747112589,1.2911793013109297e-18,1.2911793013109297e-18,1.2911793013109297e-18,7.612577963978998e-18,NON_CRASH
freezy_android-xbmcremote,1ab24404bd27e1631277329e8a147264d1757e36,2009-11-06,1795,1.0,19,0,9857,1,1,11,1,1,1,0.0,0.0,1,0,0.505243407968591,1.9682373355785905e-27,1.9682373355785905e-27,1.9682373355785905e-27,1.16043992910154e-26,NON_CRASH
freezy_android-xbmcremote,cf36c3bbfd519cb254a882573223e6bb41579113,2009-11-07,1815,1.0,28,27,9945,1,3,1,1,2,2,1.0,0.131106529582345,2,0,0.4999951338696607,8.451532974347275e-18,8.451532974347275e-18,8.451532974347275e-18,4.982882982791948e-17,NON_CRASH
freezy_android-xbmcremote,213f601ef364beec977b5645991a63b84c7f180c,2009-11-07,1839,0.0,0,2,10045,3,5,3,1,2,2,1.0,1.0,2,0,0.4998520796655448,1.5113327545578508e-27,1.5113327545578508e-27,1.5113327545578508e-27,8.91056603208114e-27,NON_CRASH
freezy_android-xbmcremote,f79ac23dd62b0382df981375ea9733da48e06e17,2009-11-08,1829,1.0,22,8,10103,9,9,38,1,2,2,1.0,0.353359335021421,2,0,0.4999972241643394,0.000446890123975,0.000446890123975,0.000446890123975,0.0026267212480958,NON_CRASH
freezy_android-xbmcremote,73a434801e47709717586c1ca453561013524192,2009-11-08,1792,0.0,122,18,9849,10,32,10,1,2,2,1.0,0.707410264721182,2,0,0.4999999906306592,1.7009459694459158e-42,1.7009459694459158e-42,1.7009459694459158e-42,1.0028493944858175e-41,NON_CRASH
freezy_android-xbmcremote,ae3ad2ad265bd063b4220bdea8eec9e6ec230e52,2009-11-08,1793,0.0,54,44,9854,5,10,5,1,4,4,1.92192809488736,1.52913558131533,5,0,0.5001254033272903,5.725673248365125e-07,5.725673248365125e-07,5.725673248365125e-07,3.3727699533933078e-06,NON_CRASH
freezy_android-xbmcremote,217a993d096d693b9d724153042e6610ba5db927,2009-11-08,1826,0.0,125,7,10076,32,38,32,1,3,4,2.0,0.790219966660021,4,1,0.4999973639147482,0.0013028750776738,0.0013028750776738,0.0013028750776738,0.0076261556061666,NON_CRASH
freezy_android-xbmcremote,13c2ff38033a76192ec3d02bdca9ec19d680562e,2009-11-09,1868,1.0,8,7,10346,9,9,10,1,2,2,1.0,0.91829583405449,2,0,0.5000003490806715,7.259746116628003e-05,7.259746116628003e-05,7.259746116628003e-05,0.0004274926397211,NON_CRASH
freezy_android-xbmcremote,c6947016b7fe6868b0c7e8df02d5800930384895,2009-11-09,1867,0.0,95,9,10345,2,10,2,1,2,2,1.0,0.456683631539443,2,0,0.499639796317724,1.8824965078200837e-18,1.8824965078200837e-18,1.8824965078200837e-18,1.1098885660689204e-17,NON_CRASH
freezy_android-xbmcremote,0a42c3ee1a84ada00aabae1005824943747acf96,2009-11-09,1859,0.0,17,7,10272,13,13,13,1,1,2,1.0,0.811278124459133,2,0,0.5000061446804351,4.808538967455566e-37,4.808538967455566e-37,4.808538967455566e-37,2.835034432896152e-36,NON_CRASH
freezy_android-xbmcremote,4884c395c098b84c4b8eb4c2d6b7db518c2d6eea,2009-11-09,1858,0.0,63,5,10268,4,13,4,1,2,2,1.0,0.833764907210665,2,0,0.4992215332097284,8.565130835532083e-19,8.565130835532083e-19,8.565130835532083e-19,5.049858388449252e-18,NON_CRASH
freezy_android-xbmcremote,00ce23dad8e131e421f2a1045d4e370cea227728,2009-11-09,1859,0.0,3,3,10272,2,2,13,1,1,1,0.0,0.0,1,0,0.4999318312154046,2.7529391172179946e-17,2.7529391172179946e-17,2.7529391172179946e-17,1.6230870211930118e-16,NON_CRASH
freezy_android-xbmcremote,8a12a63e85530f905003f2bdca60f0ca06e2d64c,2009-11-09,1835,0.0,7,1,10149,4,5,4,1,1,2,1.0,0.811278124459133,2,0,0.4999997157494096,0.0015338618730597,0.0015338618730597,0.0015338618730597,0.0089681302790734,NON_CRASH
freezy_android-xbmcremote,8fdf3d553f816331b649eef9018fc5971e0f492b,2009-11-09,1831,0.0,11,3,10125,3,4,3,1,2,2,1.0,0.985228136034252,2,0,0.5000009802995423,4.964170949887903e-05,4.964170949887903e-05,4.964170949887903e-05,0.0002923497186487,NON_CRASH
freezy_android-xbmcremote,be450f82eb23d139c685c6eb804db71cee4df9b8,2009-11-09,1831,0.0,5,3,10120,0,3,0,1,1,1,0.0,0.0,1,0,0.4999945557241223,0.0002494474074652,0.0002494474074652,0.0002494474074652,0.0014676107174353,NON_CRASH
freezy_android-xbmcremote,270844a3b244d0a194cfb3cd7f973d5e57ef8c59,2009-11-09,1829,0.0,0,0,10103,0,0,9,0,0,0,0.0,0.0,0,0,0.4999999860895972,1.3912186094544908e-05,1.3912186094544908e-05,1.3912186094544908e-05,8.194589567301754e-05,NON_CRASH
freezy_android-xbmcremote,62004d41a669c8d027ded446630d4ae35b5b0f94,2009-11-09,1845,0.0,50,2,10193,4,4,5,1,1,1,0.0,0.0,2,0,0.4995374274233627,5.455512287613913e-19,5.455512287613913e-19,5.455512287613913e-19,3.2164791195722674e-18,NON_CRASH
freezy_android-xbmcremote,dbf20c18ef163db46d9a20f0b9cc8a94a00644cf,2009-11-10,1873,1.0,0,0,10354,0,0,0,0,0,0,0.0,0.0,0,0,0.4999981256409614,0.000868839997,0.000868839997,0.000868839997,0.0050963553240651,NON_CRASH
freezy_android-xbmcremote,f4cf39f3d3eb2e618dea573ce1d844c412282b3a,2009-11-10,1880,0.0,3,1,10389,2,3,2,1,1,2,1.0,0.811278124459133,2,0,0.499992713653755,5.764514551655677e-26,5.764514551655677e-26,5.764514551655677e-26,3.3986617044134555e-25,NON_CRASH
freezy_android-xbmcremote,f5ead7035b24f1b9f7550a80edb82a6a2495d44b,2009-11-10,1880,0.0,2,2,10388,1,2,1,1,1,1,0.0,0.0,2,0,0.5000000019751082,0.0021873014999811,0.0021873014999811,0.0021873014999811,0.0127482019225193,NON_CRASH
freezy_android-xbmcremote,895e809c49acd78410e1ac5139107cd11e12db33,2009-11-10,1879,0.0,11,4,10385,4,5,4,1,2,2,1.0,0.91829583405449,2,0,0.4999731011535792,5.138303384191184e-18,5.138303384191184e-18,5.138303384191184e-18,3.029458036929376e-17,NON_CRASH
freezy_android-xbmcremote,33a8d30470ca3b069adfd596803070b3d9959940,2009-11-10,1879,0.0,4,1,10383,0,4,0,1,1,1,0.0,0.0,1,0,0.4996353955376662,1.3566912250176198e-18,1.3566912250176198e-18,1.3566912250176198e-18,7.998825347500146e-18,NON_CRASH
freezy_android-xbmcremote,aa5af42e259e437dd8b621cb106e75760702c24a,2009-11-10,1873,0.0,0,0,10354,0,0,2,0,0,0,0.0,0.0,0,0,0.4999997141084838,4.524375237674964e-05,4.524375237674964e-05,4.524375237674964e-05,0.0002664550202815,NON_CRASH
freezy_android-xbmcremote,0ddb30eca05e3f32c29710ab0324847fc8948b9e,2009-11-10,1879,0.0,7,3,10385,1,1,5,1,1,1,0.0,0.0,1,0,0.4999959923988534,8.434231968506564e-07,8.434231968506564e-07,8.434231968506564e-07,4.968269275499953e-06,NON_CRASH
